"","Country.Code","datatopic","percountry_indicators"
"9892","MHL","Social Protection & Labor: Unemployment",18
"9893","MHL","Trade",5
"9894","MHL",NA,19
"9895","MKD","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"9896","MKD","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"9897","MKD","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"9898","MKD","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"9899","MKD","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"9900","MKD","Economic Policy & Debt: External debt: Debt outstanding",10
"9901","MKD","Economic Policy & Debt: External debt: Debt ratios & other items",11
"9902","MKD","Economic Policy & Debt: External debt: Debt service",5
"9903","MKD","Economic Policy & Debt: External debt: Net flows",18
"9904","MKD","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"9905","MKD","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"9906","MKD","Economic Policy & Debt: National accounts: Growth rates",16
"9907","MKD","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"9908","MKD","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"9909","MKD","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"9910","MKD","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"9911","MKD","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"9912","MKD","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"9913","MKD","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"9914","MKD","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"9915","MKD","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"9916","MKD","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"9917","MKD","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"9918","MKD","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"9919","MKD","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"9920","MKD","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"9921","MKD","Economic Policy & Debt: Official development assistance",58
"9922","MKD","Economic Policy & Debt: Purchasing power parity",13
"9923","MKD","Education: Efficiency",21
"9924","MKD","Education: Inputs",23
"9925","MKD","Education: Outcomes",49
"9926","MKD","Education: Participation",44
"9927","MKD","Employment and Time Use",1
"9928","MKD","Environment: Agricultural production",11
"9929","MKD","Environment: Biodiversity & protected areas",6
"9930","MKD","Environment: Density & urbanization",10
"9931","MKD","Environment: Emissions",48
"9932","MKD","Environment: Energy production & use",27
"9933","MKD","Environment: Freshwater",9
"9934","MKD","Environment: Land use",24
"9935","MKD","Environment: Natural resources contribution to GDP",6
"9936","MKD","Financial Sector: Access",14
"9937","MKD","Financial Sector: Assets",14
"9938","MKD","Financial Sector: Exchange rates & prices",9
"9939","MKD","Financial Sector: Interest rates",4
"9940","MKD","Financial Sector: Monetary holdings (liabilities)",4
"9941","MKD","Gender: Agency",2
"9942","MKD","Gender: Participation & access",2
"9943","MKD","Gender: Public life & decision making",2
"9944","MKD","Health",2
"9945","MKD","Health: Disease prevention",23
"9946","MKD","Health: Health systems",21
"9947","MKD","Health: Mortality",39
"9948","MKD","Health: Nutrition",28
"9949","MKD","Health: Population: Dynamics",12
"9950","MKD","Health: Population: Structure",58
"9951","MKD","Health: Reproductive health",11
"9952","MKD","Health: Risk factors",22
"9953","MKD","Health: Universal Health Coverage",10
"9954","MKD","Infrastructure: Communications",15
"9955","MKD","Infrastructure: Technology",13
"9956","MKD","Infrastructure: Transportation",6
"9957","MKD","Poverty: Income distribution",9
"9958","MKD","Poverty: Poverty rates",10
"9959","MKD","Poverty: Shared prosperity",5
"9960","MKD","Private Sector & Trade: Business environment",76
"9961","MKD","Private Sector & Trade: Exports",23
"9962","MKD","Private Sector & Trade: Imports",23
"9963","MKD","Private Sector & Trade: Private infrastructure investment",5
"9964","MKD","Private Sector & Trade: Total merchandise trade",1
"9965","MKD","Private Sector & Trade: Trade facilitation",8
"9966","MKD","Private Sector & Trade: Trade price indices",2
"9967","MKD","Private Sector & Trade: Travel & tourism",9
"9968","MKD","Public Sector: Conflict & fragility",5
"9969","MKD","Public Sector: Defense & arms trade",8
"9970","MKD","Public Sector: Government finance",1
"9971","MKD","Public Sector: Government finance: Deficit & financing",8
"9972","MKD","Public Sector: Government finance: Expense",13
"9973","MKD","Public Sector: Government finance: Revenue",22
"9974","MKD","Public Sector: Policy & institutions",51
"9975","MKD","Social Protection & Labor: Economic activity",62
"9976","MKD","Social Protection & Labor: Labor force structure",28
"9977","MKD","Social Protection & Labor: Migration",9
"9978","MKD","Social Protection & Labor: Unemployment",27
"9979","MKD","Trade",24
"9980","MLI","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"9981","MLI","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"9982","MLI","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"9983","MLI","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"9984","MLI","Economic Policy & Debt: Balance of payments: Reserves & other items",2
"9985","MLI","Economic Policy & Debt: External debt: Debt outstanding",8
"9986","MLI","Economic Policy & Debt: External debt: Debt ratios & other items",10
"9987","MLI","Economic Policy & Debt: External debt: Debt service",5
"9988","MLI","Economic Policy & Debt: External debt: Net flows",13
"9989","MLI","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"9990","MLI","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"9991","MLI","Economic Policy & Debt: National accounts: Growth rates",16
"9992","MLI","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"9993","MLI","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"9994","MLI","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"9995","MLI","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"9996","MLI","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"9997","MLI","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"9998","MLI","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"9999","MLI","Economic Policy & Debt: National accounts: Shares of GDP & other",23
"10000","MLI","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"10001","MLI","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"10002","MLI","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"10003","MLI","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"10004","MLI","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"10005","MLI","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"10006","MLI","Economic Policy & Debt: Official development assistance",62
"10007","MLI","Economic Policy & Debt: Purchasing power parity",13
"10008","MLI","Education: Efficiency",21
"10009","MLI","Education: Inputs",42
"10010","MLI","Education: Outcomes",49
"10011","MLI","Education: Participation",44
"10012","MLI","Employment and Time Use",1
"10013","MLI","Environment: Agricultural production",10
"10014","MLI","Environment: Biodiversity & protected areas",6
"10015","MLI","Environment: Density & urbanization",12
"10016","MLI","Environment: Emissions",47
"10017","MLI","Environment: Energy production & use",17
"10018","MLI","Environment: Freshwater",9
"10019","MLI","Environment: Land use",22
"10020","MLI","Environment: Natural resources contribution to GDP",6
"10021","MLI","Financial Sector: Access",13
"10022","MLI","Financial Sector: Assets",10
"10023","MLI","Financial Sector: Exchange rates & prices",8
"10024","MLI","Financial Sector: Interest rates",4
"10025","MLI","Financial Sector: Monetary holdings (liabilities)",3
"10026","MLI","Gender: Agency",2
"10027","MLI","Gender: Health",7
"10028","MLI","Gender: Public life & decision making",3
"10029","MLI","Health",2
"10030","MLI","Health: Disease prevention",24
"10031","MLI","Health: Health systems",23
"10032","MLI","Health: Mortality",39
"10033","MLI","Health: Nutrition",29
"10034","MLI","Health: Population: Dynamics",12
"10035","MLI","Health: Population: Structure",58
"10036","MLI","Health: Reproductive health",16
"10037","MLI","Health: Risk factors",32
"10038","MLI","Health: Universal Health Coverage",10
"10039","MLI","Infrastructure: Communications",13
"10040","MLI","Infrastructure: Technology",8
"10041","MLI","Infrastructure: Transportation",6
"10042","MLI","Poverty: Income distribution",9
"10043","MLI","Poverty: Poverty rates",10
"10044","MLI","Poverty: Shared prosperity",5
"10045","MLI","Private Sector & Trade: Business environment",33
"10046","MLI","Private Sector & Trade: Exports",23
"10047","MLI","Private Sector & Trade: Imports",23
"10048","MLI","Private Sector & Trade: Private infrastructure investment",5
"10049","MLI","Private Sector & Trade: Total merchandise trade",1
"10050","MLI","Private Sector & Trade: Trade facilitation",8
"10051","MLI","Private Sector & Trade: Trade price indices",2
"10052","MLI","Private Sector & Trade: Travel & tourism",9
"10053","MLI","Public Sector: Conflict & fragility",3
"10054","MLI","Public Sector: Defense & arms trade",7
"10055","MLI","Public Sector: Government finance",1
"10056","MLI","Public Sector: Government finance: Deficit & financing",8
"10057","MLI","Public Sector: Government finance: Expense",13
"10058","MLI","Public Sector: Government finance: Revenue",20
"10059","MLI","Public Sector: Policy & institutions",72
"10060","MLI","Social Protection & Labor: Economic activity",74
"10061","MLI","Social Protection & Labor: Labor force structure",28
"10062","MLI","Social Protection & Labor: Migration",9
"10063","MLI","Social Protection & Labor: Unemployment",27
"10064","MLI","Trade",24
"10065","MLI",NA,25
"10066","MLT","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"10067","MLT","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"10068","MLT","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"10069","MLT","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"10070","MLT","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"10071","MLT","Economic Policy & Debt: External debt: Net flows",1
"10072","MLT","Economic Policy & Debt: National accounts: Adjusted savings & income",15
"10073","MLT","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"10074","MLT","Economic Policy & Debt: National accounts: Growth rates",16
"10075","MLT","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"10076","MLT","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",10
"10077","MLT","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"10078","MLT","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"10079","MLT","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",10
"10080","MLT","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"10081","MLT","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"10082","MLT","Economic Policy & Debt: National accounts: Shares of GDP & other",24
